"subject" "activity" "meantBodyAccX" "stdtBodyAccX" "meantBodyAccY" "stdtBodyAccY" "meantBodyAccZ" "stdtBodyAccZ" "meantGravityAccX" "stdtGravityAccX" "meantGravityAccY" "stdtGravityAccY" "meantGravityAccZ" "stdtGravityAccZ" "meantBodyAccJerkX" "stdtBodyAccJerkX" "meantBodyAccJerkY" "stdtBodyAccJerkY" "meantBodyAccJerkZ" "stdtBodyAccJerkZ" "meantBodyGyroX" "stdtBodyGyroX" "meantBodyGyroY" "stdtBodyGyroY" "meantBodyGyroZ" "stdtBodyGyroZ" "meantBodyGyroJerkX" "stdtBodyGyroJerkX" "meantBodyGyroJerkY" "stdtBodyGyroJerkY" "meantBodyGyroJerkZ" "stdtBodyGyroJerkZ" "meantBodyAccMag" "stdtBodyAccMag" "meantGravityAccMag" "stdtGravityAccMag" "meantBodyAccJerkMag" "stdtBodyAccJerkMag" "meantBodyGyroMag" "stdtBodyGyroMag" "meantBodyGyroJerkMag" "stdtBodyGyroJerkMag" "meanfBodyAccX" "stdfBodyAccX" "meanfBodyAccY" "stdfBodyAccY" "meanfBodyAccZ" "stdfBodyAccZ" "meanfBodyAccJerkX" "stdfBodyAccJerkX" "meanfBodyAccJerkY" "stdfBodyAccJerkY" "meanfBodyAccJerkZ" "stdfBodyAccJerkZ" "meanfBodyGyroX" "stdfBodyGyroX" "meanfBodyGyroY" "stdfBodyGyroY" "meanfBodyGyroZ" "stdfBodyGyroZ" "meanfBodyAccMag" "stdfBodyAccMag" "meanfBodyAccJerkMag" "stdfBodyAccJerkMag" "meanfBodyGyroMag" "stdfBodyGyroMag" "meanfBodyGyroJerkMag" "stdfBodyGyroJerkMag"
"90" "15" "walking_upstairs" 0.270187595833333 -0.0287523860708333 -0.805014099583333 -0.808044516666667 0.08351507221875 -0.040593918825 0.0907463427708333 0.921197290416667 0.785599123333333 -0.473266493020833 -0.748809454166667 -0.163125296052083 0.671266922291667 0.560924805 -0.0632568530125 0.0903340029875 -0.764990777708333 -0.739078563541667 -0.310238435520833 0.222850505979167 -0.813478682083333 -0.684338932291667 0.113938827758333 0.293148085291667 -0.656750171875 -0.000971394711666667 0.845250208125 -0.3829865625 -0.18154931694375 -0.201217274 -0.751660271875 -0.686317003541667 -0.0313297423270833 -0.457911441875 0.204814600083333 -0.775537631041667 -0.851009655416667 -0.819352957916667 -0.917956496458333 -0.47358741875 -0.968697573958333 -0.949356605833333 -0.761273360833333 -0.828022900833333 -0.313514801541667 -0.103928006952083 -0.835373553333333 -0.905573410416667 -0.852898780833333 -0.906602224166667 -0.485701745833333 -0.4372253275 -0.485096778333333 -0.701832466875 -0.464466217916667 -0.84337103 -0.984333300416667 -0.98652433125 -0.9682865825 -0.960569156875 0.530517023541667 -0.46264367625 -0.675377632291667 -0.45369356625 -0.845901127708333 -0.86068736625
"91" "16" "laying" 0.274227162571429 -0.0166103510562857 -0.998143612428571 -0.997251414142857 -0.0799721034514286 0.0979982852014286 0.884747745714286 -0.171677031942857 0.671128902428571 -0.520800900350286 -0.987644127 -0.988500214571429 -0.683593742571429 -0.746969177714286 -0.103662031032286 -0.0161545406857143 -0.997389489142857 -0.99675672 0.224098153110286 -0.205338196607143 -0.988097707285714 -0.990681167428571 0.2747528169 0.0259924162328571 -0.984652049285714 -0.961834634857143 -0.407635860885714 -0.0666837853357143 -0.109713809457143 -0.951777099571429 -0.987880494 -0.989571156142857 -0.960400865142857 -0.971470314428571 -0.797476080785714 -0.850691244857143 -0.999624250571429 -0.999487453 -0.997944072428571 -0.995212839 -0.999335344428571 -0.998075978142857 -0.988745481571429 -0.982427300428571 0.0652078600842857 -0.295045326942857 -0.999809040428571 -0.999865983571429 -0.999702833285714 -0.999592690142857 -0.985957788 -0.977509583571429 -0.981523236857143 -0.984962849714286 -0.320550133071429 -0.999524126285714 -0.999936473571429 -0.999892758857143 -0.999829632714286 -0.999663260285714 -0.813569306285714 -0.937931033 -0.815472213714286 -0.970249638857143 -0.989950568285714 -0.990886675428571
"92" "16" "sitting" 0.280768574492754 -0.0102497939956522 -0.996139457971014 -0.98201460884058 -0.0305984984101449 0.031707136126087 0.0913372418405797 0.955085477391304 0.497111331449275 -0.376782189488406 -0.983487212898551 -0.991783947971015 -0.770384880869565 -0.747741527144928 -0.0436123977521739 -0.0412014042275362 -0.997038519855072 -0.991744267246377 0.22753343815942 -0.176272855537681 -0.989938868550725 -0.985133227246377 0.303770845695652 0.21142388163913 -0.991233413043478 -0.961879680724638 -0.575752180115942 0.132741948575362 -0.0632690674449275 -0.946417382463768 -0.987676268115942 -0.991170343188406 -0.961937765507246 -0.952005767101449 -0.774869861057971 -0.681159420434783 -0.999484290289855 -0.99949328884058 -0.995439747246377 -0.992568988695652 -0.998643755652174 -0.995596469710145 -0.989312154927536 -0.984367314927536 0.0110173707550725 -0.473325641898551 -0.999799146666667 -0.999923009275362 -0.999469351884058 -0.998519280434783 -0.960058264057971 -0.982057861449275 -0.987104001449275 -0.984478142028986 -0.613253721376812 -0.99892427826087 -0.999842155942029 -0.999740617246377 -0.997027998695652 -0.993593932898551 -0.859947736695652 -0.752123937521739 -0.803198933855072 -0.954060994347826 -0.988385626231884 -0.991887464637681
"93" "16" "standing" 0.283497402948718 -0.0165999672935897 -0.998370904230769 -0.993579820897436 -0.0642341011903154 0.0795946374905128 -0.165609314051282 0.956723458974359 0.503889584641026 -0.439880457991538 -0.988073825641026 -0.991789665384615 -0.773386675641026 -0.744426866923077 -0.0862407783076923 -0.0299337294166667 -0.998868202564103 -0.999313949102564 0.166715170848718 -0.165957755089744 -0.992094358589744 -0.990258798717949 0.183436006111538 0.119329003774359 -0.992094203974359 -0.969948825128205 -0.530446452833333 0.0728059478615385 -0.167553225029872 -0.972528178205128 -0.990206393205128 -0.990670517307692 -0.967993866538462 -0.962882074358974 -0.775201684564103 -0.813895781602564 -0.999789763205128 -0.999778191410256 -0.999265041025641 -0.99676461974359 -0.999523779230769 -0.998631507564103 -0.988749348076923 -0.984063321923077 -0.00527777880897436 -0.472576388871795 -0.999849619102564 -0.999869774230769 -0.999656087692308 -0.999344465641026 -0.98363927 -0.973926885 -0.985249691410256 -0.989565593076923 -0.571607725397436 -0.998845532307692 -0.999963577564103 -0.999955874615385 -0.999859774487179 -0.999765012051282 -0.837592105897436 -0.881520778333333 -0.753186260076923 -0.975448632179487 -0.991101024102564 -0.992370028333333
"94" "16" "walking" 0.276023564509804 -0.0204286929452941 -0.907178710196078 -0.677835939411765 0.355340188762745 -0.138599620058824 -0.214880631372549 0.940134860196078 0.60556974372549 -0.248056590211765 -0.44025821745098 -0.359664220784314 0.605669969803922 0.48238273 0.0105580647058823 -0.0151721912792157 -0.941877624509804 -0.922341094509804 -0.575563328627451 0.523155115098039 -0.772498505098039 -0.512405354313725 0.0615078287607843 0.217882515882353 -0.700256188431372 -0.258766694117647 0.742868843137255 -0.120074825448235 0.0454189072960784 -0.485931932745098 -0.73599784 -0.655397874509804 -0.303793142352941 -0.1694091312 0.468529559215686 -0.758380768039216 -0.912027670392157 -0.908436837254902 -0.945048009411765 -0.76486050627451 -0.917249648235294 -0.848956206666667 -0.799477020392157 -0.76796698372549 -0.453928997882353 -0.06194972968 -0.907218328627451 -0.948698590980392 -0.889949001764706 -0.70668399372549 -0.432885310980392 -0.673741136862745 -0.664847413333333 -0.668014096862745 -0.288156513821569 -0.946844069019608 -0.969748360588235 -0.980735371764706 -0.971183675882353 -0.963521014901961 0.39335869254902 -0.610547666078431 -0.59486786372549 -0.669228540784314 -0.775919591764706 -0.829869709411765
"95" "16" "walking_downstairs" 0.295586802191489 -0.0183898583787234 -0.856335613829787 -0.531673989148936 0.294543330446809 -0.165419916078723 -0.214257144468085 0.923273154042553 0.82770768787234 -0.261329293340426 -0.303381582831915 -0.0815515610617021 0.577513564680851 0.543349220638298 0.0903019766212766 -0.0225373369978723 -0.795557420212766 -0.885137608297872 -0.375878483404255 0.335127765021277 -0.537227964893617 -0.543080804042553 0.00370146071914894 0.307893924021277 -0.651143820638298 0.191079793587447 0.880095206595745 -0.4115204 0.107366861702128 -0.309820427234043 -0.577256169574468 -0.652318515106383 -0.121639711463404 0.0187892996829787 0.610119627021277 -0.759780367021277 -0.712088995957447 -0.696078244893617 -0.91079448106383 -0.642501483617021 -0.843463066382979 -0.778139428489362 -0.720071916170213 -0.641372038744681 -0.376637686702128 0.11443728506383 -0.724241348297872 -0.859984234468085 -0.828247833617021 -0.620129438723404 -0.375000625531915 -0.470373498510638 -0.63608577787234 -0.52453680787234 -0.799495182553192 -0.843306103829787 -0.956175923404255 -0.945018556808511 -0.955930827234043 -0.93708637212766 0.660919989787234 -0.445341156382979 -0.327739816597872 -0.488253939574468 -0.682383088297872 -0.726028291702128
"96" "16" "walking_upstairs" 0.255986102627451 -0.0143654945011765 -0.861634448627451 -0.649328527647059 0.159478260745098 -0.0669021347254902 -0.360486427843137 0.833006479411765 0.811337737058824 -0.464189789215686 -0.593411129607843 -0.505610030784314 0.558877751960784 0.467605438039216 -0.109606673921569 0.0718408878078431 -0.821702870784314 -0.901500873529412 -0.532041355686275 0.429285936803922 -0.812510664509804 -0.718454676666667 0.154165082894118 0.188702137867843 -0.797806733529412 -0.233990331568627 0.790526883137255 -0.409725384117647 -0.0812591021431373 -0.308260568039216 -0.794215514313726 -0.727248171960784 -0.180847724764706 -0.195163110568627 0.369907519215686 -0.805186587843137 -0.935831048823529 -0.93317741254902 -0.963795486862745 -0.623979640588235 -0.940240884313726 -0.920701016666667 -0.829408587843137 -0.839918136862745 -0.519560112156863 -0.0884237835627451 -0.931446040196078 -0.963513944901961 -0.920473127647059 -0.653466047058823 -0.492427493529412 -0.509896031372549 -0.667514935294118 -0.71758763254902 0.0398396550333333 -0.870787294313725 -0.984084214901961 -0.98929992372549 -0.980458664313726 -0.972971570196078 0.374739712941176 -0.628127113333333 -0.489624889823529 -0.630546675490196 -0.855366178823529 -0.865899023333333
"97" "17" "laying" 0.269780085577465 -0.0168462006729577 -0.996745246619718 -0.99612832028169 -0.0555321497901408 0.0990234614098592 0.718261167605634 -0.165485059014085 0.440363307235211 -0.334659714478873 -0.98281300056338 -0.982174484366197 -0.654512314070423 -0.707684743732394 -0.0343318335366197 -0.0234756467113239 -0.998725316760563 -0.997320945352113 0.274749489546479 -0.272320884169014 -0.983713176197183 -0.984324518450704 0.365770654223944 0.20449072944507 -0.982847962394366 -0.953021411126761 -0.386292456633803 -0.0274115476028169 -0.0953849797287324 -0.960733121690141 -0.982320815633803 -0.987741383380282 -0.954879993380282 -0.959099593380282 -0.740451993098592 -0.909132212591549 -0.999093280140845 -0.999050604788732 -0.995576531267606 -0.992874665352113 -0.99942424971831 -0.998521559295775 -0.98692057028169 -0.981781346619718 0.0265752327492958 -0.386055989887324 -0.999466745352113 -0.999617832676056 -0.99933585943662 -0.999032748169014 -0.976164852112676 -0.977203498309859 -0.975395470985916 -0.977650657183099 -0.387913890929577 -0.999142000422535 -0.999645236338028 -0.99965878971831 -0.999541577746479 -0.999050444929578 -0.808068825352113 -0.960174841971831 -0.791817144225352 -0.969014444788732 -0.983184907183099 -0.987746107746479
"98" "17" "sitting" 0.2773570196875 -0.014156274084375 -0.99723131296875 -0.9965659753125 -0.0927246366335937 0.0766806544885937 -0.13228276241875 0.9617030959375 0.48035701625 -0.425156141328125 -0.990529261875 -0.99525482671875 -0.840232589375 -0.82321637484375 0.0019024380171875 -0.042549159015625 -0.99811495109375 -0.99925454359375 0.26039194909375 -0.238251429248438 -0.994588526875 -0.98963868265625 0.357991682578125 0.245238636332813 -0.9900718390625 -0.97274734640625 -0.5713922519375 0.0636952349203125 -0.0800638896123437 -0.967177744375 -0.9946232709375 -0.99373870375 -0.9711359709375 -0.97191070171875 -0.81030565234375 -0.725806451234375 -0.99989556734375 -0.9998976634375 -0.99756296453125 -0.99594675640625 -0.99935632390625 -0.99777986375 -0.98884669390625 -0.986538484375 0.099508166859375 -0.5185655561875 -0.99992581296875 -0.999945215 -0.99976740046875 -0.9996884853125 -0.98161709828125 -0.99004126046875 -0.9918863509375 -0.9927175996875 -0.470860764046875 -0.9997709671875 -0.9999620359375 -0.99996981390625 -0.99973533109375 -0.99945672265625 -0.873049343515625 -0.91379310328125 -0.8398985615625 -0.98336929234375 -0.9942067071875 -0.99427752515625
"99" "17" "standing" 0.277942503333333 -0.0174120064169231 -0.998717989358974 -0.997419102820513 -0.122251791305128 0.110616987751154 -0.203440283525641 0.91999331474359 0.468696155358974 -0.449115997160256 -0.991217027307692 -0.992960926538462 -0.805077687076923 -0.802247052692308 0.0470920583615385 -0.0269576937130769 -0.999392196153846 -0.999429917179487 0.246641200921026 -0.232046686820513 -0.993047430897436 -0.990373469230769 0.168932216896154 0.124306674834615 -0.988434635769231 -0.977635981410256 -0.608778904230769 0.0878575974623077 -0.150966019769231 -0.978184576538462 -0.992440262307692 -0.99225232025641 -0.974674297820513 -0.976233995641026 -0.832014739102564 -0.878411910435897 -0.999687837307692 -0.999665264358974 -0.998305811538462 -0.997230056410256 -0.999586375 -0.998685513205128 -0.989088148333333 -0.988842356410256 0.0847226210125641 -0.519310693435897 -0.999720796538462 -0.999864370384615 -0.999653952179487 -0.999707683461538 -0.985954978205128 -0.981791318076923 -0.986935727948718 -0.991573392820513 -0.523863728474359 -0.999472109102564 -0.999955426282051 -0.999953265384615 -0.999831895128205 -0.999746558076923 -0.904165310512821 -0.876215738102564 -0.843893518333333 -0.984291131538461 -0.992224821666667 -0.992935380384615
"100" "17" "walking" 0.272341855245902 -0.0184875403339344 -0.81253966557377 -0.752356128196721 0.279418767814754 0.0464940010262295 -0.186876538786885 0.94159238442623 0.618979759672131 -0.0858728622770492 -0.534303311639344 -0.337100433278689 0.622511459508197 0.665376887540984 0.0304379371934426 -0.00922265519180328 -0.867279280655738 -0.850565659180328 -0.514985324918033 0.546195739344262 -0.641678730327869 -0.548186706393443 0.238017542409836 -0.036273445704918 -0.50440275147541 -0.151151487704918 0.725182840163934 -0.0488507548842623 0.0307825180639344 -0.335009836885246 -0.595111295573771 -0.648563873770492 -0.0114806927918033 -0.285349370983607 0.396969759180328 -0.80645161 -0.923736627540984 -0.900182946721311 -0.933509444590164 -0.578987447704918 -0.95352113442623 -0.936185844098361 -0.70918885852459 -0.839927947377049 -0.446731876721311 -0.080212051647541 -0.909634906065574 -0.94849036295082 -0.81852864 -0.790558126229508 -0.398809217540984 -0.504849290819672 -0.408357972016393 -0.581480267213115 -0.544361664918033 -0.883553945409836 -0.895381619672131 -0.970901650655738 -0.963209464590164 -0.959592625737705 0.34237464 -0.720746184918033 0.096602355204918 -0.518618058688525 -0.484771210327869 -0.805152410983607
"101" "17" "walking_downstairs" 0.29391828326087 -0.0167359404347826 -0.823109285652174 -0.706672603913043 0.251594079013043 -0.0575231134130435 -0.147939357521739 0.93220927673913 0.86143835173913 -0.394538175434783 -0.536331570652174 -0.0541024895804348 0.631626872826087 0.53840900326087 0.138534883546087 0.0677728390673913 -0.740399320217391 -0.842913227391304 -0.454628524782609 0.452357576086957 -0.591364945217391 -0.556412487391304 0.114994763993478 0.0281252861115217 -0.641818328695652 0.148951103536087 0.891153145 -0.483097264565217 -0.0687675762565217 -0.232641763307609 -0.59757232673913 -0.63951125673913 -0.0537196280869565 -0.224190184293478 0.449729349130435 -0.751753151956522 -0.826977413695652 -0.803511545217391 -0.928104858043478 -0.532476284565217 -0.942317532826087 -0.920039790434783 -0.773526281521739 -0.78127471826087 -0.452939005217391 0.230435270471957 -0.825318701086956 -0.871109482608696 -0.890934025652174 -0.710750651304348 -0.403380386086957 -0.393194731747826 -0.461325741521739 -0.483926559045652 -0.800162703695652 -0.795312158043478 -0.924004076956522 -0.953285982173913 -0.96602666 -0.954126370869565 0.614668588913043 -0.403298348478261 -0.535621781304348 -0.40943875826087 -0.698967400434783 -0.740784408913044
"102" "17" "walking_upstairs" 0.252604768583333 -0.0228645614308333 -0.806309825833333 -0.716939505416667 0.116600796266667 0.0374754857895833 -0.286158616041667 0.858325473958333 0.835837632083333 -0.554213391041667 -0.657430836041667 -0.273200782291667 0.516769965416667 0.5863666925 0.125513712570833 -0.0304250571395833 -0.7960873375 -0.858866260625 -0.46021044875 0.383842251729167 -0.68245935625 -0.683327633333333 0.08475016044375 0.03054572798125 -0.742328485625 -0.0128062276916667 0.871674935625 -0.482170264166667 -0.0423304251802083 -0.235191249091667 -0.669799595833333 -0.669108704166667 -0.0559750015520833 -0.2790107405125 0.281848464375 -0.797043007708333 -0.883185547916667 -0.8426403725 -0.873577282083333 -0.483715377916667 -0.952433447083333 -0.910374101875 -0.74494769125 -0.832385595208333 -0.552822976041667 0.0480287017479167 -0.893257611458333 -0.925936470625 -0.882104541666667 -0.734774315625 -0.324273713333333 -0.5244683916875 -0.530978361666667 -0.576254591041667 -0.24932156365625 -0.8697548925 -0.961729125833333 -0.975808329791667 -0.959507483333333 -0.941762373333333 0.510949875 -0.6982758625 -0.7793650575 -0.504066956875 -0.774282064583333 -0.811398623958333
"103" "18" "laying" 0.274691576923077 -0.0173937684615385 -0.999877896461538 -0.99971414 -0.128045262430769 0.165315915935077 0.593925591692308 -0.181049590615385 0.481730669538462 -0.0597978590870769 -0.990660246153846 -0.986032578307692 -0.648655185846154 -0.745023895076923 0.0370569439953846 -0.02517618068 -0.999775488461538 -0.999401202 0.205535340958462 -0.164557456487692 -0.99115422 -0.990608779692308 0.271814243518462 0.223128593029231 -0.992863515692308 -0.986456241538462 -0.669174976292308 0.249936760632308 -0.0348854549030769 -0.980740846769231 -0.991771023230769 -0.990447232923077 -0.986864957076923 -0.987883715230769 -0.884257113384615 -0.7349875934 -0.999779022153846 -0.999720605538462 -0.999886530769231 -0.999726509538462 -0.999772337384615 -0.999684923846154 -0.989153084307692 -0.985520915230769 0.166856209441538 -0.328749717907692 -0.999774814 -0.999843218153846 -0.999740025538462 -0.999855623846154 -0.984999291538462 -0.993019371692308 -0.994886632461538 -0.987760129846154 -0.515976904769231 -0.999912308923077 -0.999939646307692 -0.999938019076923 -0.999773988923077 -0.999563154769231 -0.928579966153846 -0.723076922307692 -0.865426162923077 -0.984329092153846 -0.994004617538462 -0.993306370923077
"104" "18" "sitting" 0.27727001877193 -0.0128691279736842 -0.999306372807018 -0.998633531578947 -0.071464229354386 0.101674511478246 0.157557331947368 0.929168439122807 0.396324446842105 -0.343279043185965 -0.990153121754386 -0.991828080350877 -0.750404353859649 -0.726527113859649 -0.029343063177193 -0.0333057034385965 -0.999490222105263 -0.99941851245614 0.204074500319298 -0.171651060445614 -0.994348444912281 -0.989994782280702 0.293861861414035 0.180466582894737 -0.992399625614035 -0.983674151754386 -0.657365134964912 0.203932005647368 -0.155790065514035 -0.977634992105263 -0.994465265263158 -0.991825657192982 -0.977612504736842 -0.979712567894737 -0.845061835087719 -0.730616864982456 -0.99984901122807 -0.999890504385965 -0.999338665964912 -0.99876517877193 -0.999719150175439 -0.999556048245614 -0.987867383157895 -0.987424640175439 0.0437438879403509 -0.46325986877193 -0.999868008070175 -0.999901702631579 -0.999686069824561 -0.999752749122807 -0.983027386491228 -0.992575399473684 -0.992152531052632 -0.992401237368421 -0.646209851333333 -0.999885601578947 -0.999977292982456 -0.999975577192982 -0.999738665614035 -0.999566023684211 -0.933717031754386 -0.77858439154386 -0.860328386315789 -0.986535242105263 -0.995281660877193 -0.994479674035088
"105" "18" "standing" 0.278458805890411 -0.0166353518150685 -0.999078616986301 -0.998177465342466 -0.0839069171506849 0.102561843369863 -0.051799428 0.965526328767123 0.458842313972603 -0.469216733808219 -0.988455249452055 -0.990068223972603 -0.731064727123288 -0.633398171369863 0.0889811037767123 -0.0265873248835616 -0.998571858356164 -0.999604155616438 0.0489178056671233 -0.147450012878082 -0.991237315342466 -0.983988485068493 0.136209545273973 0.158216261030411 -0.989323718356164 -0.972607495342466 -0.484313464287671 -0.0253657426246575 -0.217346227794521 -0.963006793150685 -0.988462635479452 -0.987368108082192 -0.958853154657534 -0.969603464383562 -0.786344687945206 -0.607600530041096 -0.999844602876712 -0.999810286986301 -0.999448721917808 -0.997732241506849 -0.99968830630137 -0.999524129863014 -0.986536147534247 -0.985149727534247 0.00408966055068493 -0.411487035931507 -0.99981465890411 -0.999881248767123 -0.999505838630137 -0.999609367808219 -0.974294413013699 -0.962272711643836 -0.980736061369863 -0.988917806438356 -0.641135152123288 -0.998656605068493 -0.999958354383562 -0.999968902191781 -0.999789099863014 -0.999684999863014 -0.837356048082192 -0.861124231753425 -0.817173825890411 -0.972352593013699 -0.989394762876712 -0.992545890684931
"106" "18" "walking" 0.273887758571429 -0.0178023631866071 -0.882299554821429 -0.841444372142857 0.185140454589286 -0.0953956715767857 -0.0624337489642857 0.938531927142857 0.632081479107143 -0.173225195980357 -0.633325860714286 -0.349511216607143 0.702931846785714 0.601013238928571 0.103807919607143 -0.0399399716026786 -0.95620790875 -0.872514590714286 -0.399400200892857 0.333711053535714 -0.730287059285714 -0.704420700357143 0.291770510168143 0.0137310496321429 -0.711013536785714 -0.287908078035714 0.734397797678571 -0.134388587828571 0.115628821846429 -0.500471147857143 -0.730382414285714 -0.622440018928571 -0.247256371607143 -0.454031382857143 0.325915979107143 -0.75115207 -0.923055053571429 -0.891674703214286 -0.913135850357143 -0.720086413392857 -0.95160700125 -0.941900375178571 -0.740591540535714 -0.832924220892857 -0.206330044373214 -0.0418478711428571 -0.902197666785714 -0.935235429285714 -0.834259713928571 -0.875978680535714 -0.538152344821429 -0.734901390178571 -0.594306143214286 -0.693605384464286 -0.438166956405179 -0.978140801964286 -0.969699384821429 -0.988435579464286 -0.975417752321429 -0.971926698928571 0.365256983392857 -0.491379308035714 -0.462064340535714 -0.620331394285714 -0.813818854285714 -0.833921856607143
"107" "18" "walking_downstairs" 0.288439468909091 -0.0168666920221818 -0.889623034181818 -0.838464968545455 0.231668164622182 -0.05721649276 -0.0400964026181818 0.938095390909091 0.747795696909091 -0.471177140909091 -0.651246664909091 -0.402363289818182 0.497135789636364 0.478020260363636 0.253121839030909 -0.0576548655654545 -0.822352128 -0.920241990909091 -0.437970071090909 0.400079873854545 -0.778578853818182 -0.571376009636364 0.0569528883101273 0.156154087981818 -0.771341339454545 -0.293531973636364 0.768781142181818 -0.387241756363636 0.0312109508818182 -0.381022814727273 -0.737880135 -0.726210280363636 -0.261634109727273 -0.445895713090909 0.311278295636364 -0.80645161 -0.903419025272727 -0.893828319636364 -0.975187964909091 -0.712156801818182 -0.966183619090909 -0.964907437636364 -0.875113549090909 -0.866362744 -0.313077962145455 -0.245050121970909 -0.887607178181818 -0.932077060363636 -0.904728930909091 -0.893767682909091 -0.447030699454545 -0.513947089545455 -0.620229453818182 -0.686613733636364 -0.747068215272727 -0.857331597272727 -0.978871208909091 -0.980541078545455 -0.971159878181818 -0.961926922363636 0.474342048909091 -0.584952978909091 -0.2349074086 -0.604735414363636 -0.785556428545455 -0.850136012181818
"108" "18" "walking_upstairs" 0.265401201896552 -0.0222060684378914 -0.876431280172414 -0.779442797413793 0.119058917548276 -0.0175003579465517 -0.0892976859827586 0.890189234655172 0.811911339310345 -0.632421084310345 -0.760829911206897 -0.564743621034483 0.529928704482759 0.428592261551724 0.197598340193103 -0.0470683915017241 -0.873189379655172 -0.868983386206897 -0.40327348037931 0.290287484026552 -0.847793215689655 -0.708090694827586 0.119407682441379 -0.0189515750448276 -0.725747791034483 -0.279146312758621 0.705000679310345 -0.51921587362069 -0.0892197420741379 -0.3691086 -0.834123265172414 -0.763578690172414 -0.294469288275862 -0.399369887241379 0.162270469081034 -0.809788651206897 -0.946545873965517 -0.93519799137931 -0.949631745172414 -0.65972954 -0.973979117586207 -0.945814094482759 -0.799300120344828 -0.862533755517241 -0.512443088275862 -0.083591071362069 -0.947512046206897 -0.965815159827586 -0.943963114482759 -0.850528860172414 -0.504364096896552 -0.60071129637931 -0.709207512758621 -0.774151750344828 -0.332495175643103 -0.904493435517241 -0.991515083965517 -0.992980577931034 -0.977147703448276 -0.96227293862069 0.305365815172414 -0.653983355 -0.389856055465517 -0.654029089310345 -0.890627502758621 -0.897266306206897
"109" "19" "laying" 0.272653733493976 -0.0171426864421687 -0.999555532289157 -0.999512004216867 -0.0853532110983133 0.0755903806136145 0.676042081084337 -0.636810056746988 0.63468186526506 -0.049423187440241 -0.988260181084337 -0.984671570240964 -0.624975309156626 -0.656363509518072 -0.000575647156626505 -0.0312072730559566 -0.998761760722892 -0.99747259373494 0.189227352273494 -0.157657851342181 -0.984889848554217 -0.982774919156627 0.254336548036145 0.21100874566747 -0.98816662060241 -0.96626080686747 -0.468557305510843 0.152995111559518 0.107692770919277 -0.953263432771084 -0.980033521445783 -0.98786990939759 -0.976348243614458 -0.984352121566265 -0.856257761686747 -0.903614458192771 -0.999532138072289 -0.999480121686747 -0.999635283855422 -0.999081419518072 -0.999662855060241 -0.999681430481928 -0.986323782048193 -0.985063008313253 0.117028928487952 -0.447778103963855 -0.999696913975904 -0.999812042771084 -0.999160982168675 -0.99978924 -0.97393233253012 -0.983944795060241 -0.975655638433735 -0.980119823253012 -0.368711094975904 -0.999603462289157 -0.999873497349398 -0.99986007313253 -0.999478846746988 -0.999040658795181 -0.845328917469879 -0.806398005180723 -0.748545960072289 -0.965624724457831 -0.982231806626506 -0.987833325180723
"110" "19" "sitting" 0.273830316164384 -0.016739260030137 -0.998065281917808 -0.995912230273973 -0.103925132616438 0.0848050243630137 0.486801232054795 0.597940222191781 0.631669025479452 -0.45989592890411 -0.986704740273973 -0.987686283013699 -0.680660082739726 -0.694084603972603 -0.0493324895863014 -0.0214151280054795 -0.998987284383562 -0.99195946 0.0514740735657534 -0.10532037825411 -0.986505388082192 -0.97877496 0.223990834520548 0.218407236315069 -0.986732199178082 -0.962074065616438 -0.4120571552 -0.0419442415438356 -0.113047323994521 -0.942229043835616 -0.986004563424658 -0.989515248219178 -0.959727056438356 -0.960503587945206 -0.739247031506849 -0.949624392410959 -0.999594864657534 -0.999581866575342 -0.998079792876712 -0.995567724657534 -0.999300030273973 -0.997727850273973 -0.989756708356164 -0.982179184109589 0.0185381853307808 -0.494649982082192 -0.999780892465753 -0.99986080739726 -0.999571972054795 -0.999248595890411 -0.968235777945205 -0.985576048219178 -0.985558234657534 -0.981567513561644 -0.239489058660274 -0.999757740958904 -0.999910140958904 -0.999888786027397 -0.999661261917808 -0.999373927123288 -0.777765025616438 -0.949929144246575 -0.755064676958904 -0.964238768493151 -0.986213719041096 -0.990950719315069
"111" "19" "standing" 0.27817226 -0.0154244056945205 -0.99815989890411 -0.996071243972603 -0.0982446775767123 0.103463657189041 0.131432140931507 0.961457649863014 0.438557872972603 -0.528236053020548 -0.986142491917808 -0.986341716575342 -0.686881878493151 -0.621719540821918 0.0332170370450685 -0.025090574020274 -0.99633563109589 -0.997906674520548 0.043386786630274 -0.133514698958904 -0.986524384794521 -0.978375823561644 0.0933414365027397 0.139850609643973 -0.986084767945205 -0.960505683561644 -0.411147861473973 -0.0162771594671233 -0.0304573232969863 -0.94174504109589 -0.982851329315068 -0.985804376164384 -0.951042851506849 -0.96271576109589 -0.740631798219178 -0.651789659794521 -0.999710366027397 -0.999695537260274 -0.999002331232877 -0.996125426849315 -0.999478649452055 -0.998951118356164 -0.981216529315069 -0.982124940136986 0.0286308635315068 -0.469341899671233 -0.999660260410959 -0.999744962876712 -0.998927103013699 -0.999457435753425 -0.965100636164384 -0.946607045616438 -0.973649779589041 -0.985849799452055 -0.506269035452055 -0.996493015479452 -0.999937440821918 -0.999871314657534 -0.999532117534247 -0.999256658219178 -0.785136014657534 -0.902692489589041 -0.806848870616438 -0.958578129589041 -0.983921586575342 -0.989437060547945
